The following table was created as response to the SQL query;;;;;;;;;;;;;;;;;;;;;;;
"SELECT sbs_sbsname ""SBS name"", m_methodname ""general method"", sla_singlevalue ""single value [mm^2/mg]"", sla_n ""sample size"", sla_valid ""valid"", lfm_name ""leaf specific method"", ref_refname ""reference"", sbs_sbsnumber ""SBS number"", or_origrefname ""original reference"", geo_countryname ""country"", geo_utmzone ""UTM zone"", geo_utmeasting ""UTM easting"", geo_utmnorthing ""UTM northing"", sla_mean ""mean SLA [mm^2/mg]"", sla_maximum ""maximum SLA [mm^2/mg]"", sla_minimum ""minimum SLA [mm^2/mg]"", sla_replicates ""number of replicates"", sla_stddev ""standard deviation"", sla_stderror ""standard error"", sla_balanceerror ""balance error [mg]"", sla_collectiondate ""collection date"", sla_comment ""general comment"", pslv_name ""plant stage"" FROM (SELECT case when sla_median is not null then sla_median when sla_mean is not null then sla_mean when sla_maximum is not null and sla_minimum is not null then (sla_maximum + sla_minimum) / 2 when sla_maximum is not null then sla_maximum when sla_minimum is not null then sla_minimum else null end AS sla_singlevalue, sbs_sbsnumber, sbs_sbsname, m_methodname, sla_mean, sla_maximum, sla_minimum, sla_n, sla_valid, lfm_name, ref_refname, or_origrefname, geo_countryname, geo_utmzone, geo_utmeasting, geo_utmnorthing, sla_replicates, sla_stddev, sla_stderror, sla_balanceerror, sla_collectiondate, sla_comment, pslv_name, sla_sbsnumber FROM (SELECT sbs.sbs_sbsnumber, sbs.sbs_sbsname, m_sla.m_methodname, m_sla.sla_median, m_sla.sla_mean, m_sla.sla_maximum, m_sla.sla_minimum, m_sla.sla_n, m_sla.sla_valid, m_sla.lfm_name, m_sla.ref_refname, m_sla.or_origrefname, m_sla.geo_countryname, m_sla.geo_utmzone, m_sla.geo_utmeasting, m_sla.geo_utmnorthing, m_sla.sla_replicates, m_sla.sla_stddev, m_sla.sla_stderror, m_sla.sla_balanceerror, m_sla.sla_collectiondate, m_sla.sla_comment, m_sla.pslv_name, m_sla.sla_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT sla_lfm.sla_sbsnumber, m.m_methodname, sla_lfm.sla_median, sla_lfm.sla_mean, sla_lfm.sla_maximum, sla_lfm.sla_minimum, sla_lfm.sla_n, sla_lfm.sla_valid, sla_lfm.lfm_name, sla_lfm.ref_refname, sla_lfm.or_origrefname, sla_lfm.geo_countryname, sla_lfm.geo_utmzone, sla_lfm.geo_utmeasting, sla_lfm.geo_utmnorthing, sla_lfm.sla_replicates, sla_lfm.sla_stddev, sla_lfm.sla_stderror, sla_lfm.sla_balanceerror, sla_lfm.sla_collectiondate, sla_lfm.sla_comment, sla_lfm.pslv_name FROM (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m JOIN (SELECT r_sla.sla_sbsnumber, r_sla.sla_methodid, r_sla.sla_median, r_sla.sla_mean, r_sla.sla_maximum, r_sla.sla_minimum, r_sla.sla_n, r_sla.sla_valid, lfm.lfm_name, r_sla.ref_refname, r_sla.or_origrefname, r_sla.geo_countryname, r_sla.geo_utmzone, r_sla.geo_utmeasting, r_sla.geo_utmnorthing, r_sla.sla_replicates, r_sla.sla_stddev, r_sla.sla_stderror, r_sla.sla_balanceerror, r_sla.sla_collectiondate, r_sla.sla_comment, r_sla.pslv_name FROM (SELECT sla_orf.sla_sbsnumber, sla_orf.sla_methodid, sla_orf.sla_median, sla_orf.sla_mean, sla_orf.sla_maximum, sla_orf.sla_minimum, sla_orf.sla_n, sla_orf.sla_valid, sla_orf.sla_specificmethodid, r.ref_refname, sla_orf.or_origrefname, sla_orf.geo_countryname, sla_orf.geo_utmzone, sla_orf.geo_utmeasting, sla_orf.geo_utmnorthing, sla_orf.sla_replicates, sla_orf.sla_stddev, sla_orf.sla_stderror, sla_orf.sla_balanceerror, sla_orf.sla_collectiondate, sla_orf.sla_comment, sla_orf.pslv_name FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT sla_geo.sla_sbsnumber, sla_geo.sla_methodid, sla_geo.sla_median, sla_geo.sla_mean, sla_geo.sla_maximum, sla_geo.sla_minimum, sla_geo.sla_n, sla_geo.sla_valid, sla_geo.sla_specificmethodid, sla_geo.sla_referenceid, orf.or_origrefname, sla_geo.geo_countryname, sla_geo.geo_utmzone, sla_geo.geo_utmeasting, sla_geo.geo_utmnorthing, sla_geo.sla_replicates, sla_geo.sla_stddev, sla_geo.sla_stderror, sla_geo.sla_balanceerror, sla_geo.sla_collectiondate, sla_geo.sla_comment, sla_geo.pslv_name FROM (SELECT sla_pslv.sla_sbsnumber, sla_pslv.sla_methodid, sla_pslv.sla_median, sla_pslv.sla_mean, sla_pslv.sla_maximum, sla_pslv.sla_minimum, sla_pslv.sla_n, sla_pslv.sla_valid, sla_pslv.sla_specificmethodid, sla_pslv.sla_referenceid, sla_pslv.sla_origreferenceid, geo.geo_countryname, geo.geo_utmzone, geo.geo_utmeasting, geo.geo_utmnorthing, sla_pslv.sla_replicates, sla_pslv.sla_stddev, sla_pslv.sla_stderror, sla_pslv.sla_balanceerror, sla_pslv.sla_collectiondate, sla_pslv.sla_comment, sla_pslv.pslv_name FROM (SELECT sla.sla_sbsnumber, sla.sla_methodid, sla.sla_median, sla.sla_mean, sla.sla_maximum, sla.sla_minimum, sla.sla_n, sla.sla_valid, sla.sla_specificmethodid, sla.sla_referenceid, sla.sla_origreferenceid, sla.sla_georeferenceid, sla.sla_replicates, sla.sla_stddev, sla.sla_stderror, sla.sla_balanceerror, sla.sla_collectiondate, sla.sla_comment, pslv.pslv_name FROM (SELECT sbsnumber AS sla_sbsnumber, methodid AS sla_methodid, median AS sla_median, mean AS sla_mean, maximum AS sla_maximum, minimum AS sla_minimum, n AS sla_n, valid AS sla_valid, leafspecificmethodid AS sla_specificmethodid, referenceid AS sla_referenceid, origreferenceid AS sla_origreferenceid, georefid AS sla_georeferenceid, replicates AS sla_replicates, stddeviation AS sla_stddev, stderror AS sla_stderror, balanceerror AS sla_balanceerror, collectiondate AS sla_collectiondate, p_comment AS sla_comment, plantstageid AS sla_plantstageid FROM (SELECT sbsnumber, taxonid, mean, median, minimum, maximum, stderror, stddeviation, n, replicates, created_when, updated_when, collectiondate, p_comment, methodid, referenceid, origreferenceid, habitattypeid, georefid, valid, validsince, validuntil, ledaid, batchid, leafformid, plantstageid, leafspecificmethodid, balanceerror, specificleafareaid FROM specificleafarea natural join taxontosbsassignment WHERE valid IN (-2, 1))) sla FULL JOIN (SELECT plantstageid AS pslv_id, plantstagename AS pslv_name FROM (select plantstageid, plantstagename from plantstage_lv)) pslv ON sla.sla_plantstageid = pslv.pslv_id) sla_pslv FULL JOIN (SELECT georefid AS geo_georefid, countryname AS geo_countryname, utm_zone AS geo_utmzone, utm_easting AS geo_utmeasting, utm_northing AS geo_utmnorthing FROM (select * from georef_part)) geo ON sla_pslv.sla_georeferenceid = geo.geo_georefid) sla_geo FULL JOIN (SELECT origreferenceid AS or_origrefid, origrefname AS or_origrefname FROM (select referenceid as origreferenceid, refname as origrefname, reftypeid as origreftypeid from reference)) orf ON sla_geo.sla_origreferenceid = orf.or_origrefid) sla_orf ON r.ref_referenceid = sla_orf.sla_referenceid) r_sla LEFT JOIN (SELECT leafspecificmethodid AS lfm_id, leafspecificmethodname AS lfm_name FROM (select leafspecificmethodid, leafspecificmethodname from leafspecificmethod_lv)) lfm ON r_sla.sla_specificmethodid = lfm.lfm_id) sla_lfm ON m.m_methodid = sla_lfm.sla_methodid) m_sla ON sbs.sbs_sbsnumber = m_sla.sla_sbsnumber))";;;;;;;;;;;;;;;;;;;;;;;
on Tue Mar 25 17:02:12 CET 2008 .;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
SBS name;general method;single value [mm^2/mg];sample size;valid;leaf specific method;reference;SBS number;original reference;country;UTM zone;UTM easting;UTM northing;mean SLA [mm^2/mg];maximum SLA [mm^2/mg];minimum SLA [mm^2/mg];number of replicates;standard deviation;standard error;balance error [mg];collection date;general comment;plant stage;
Anthyllis vulneraria;actual measurement;13.1;5;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;21660;;UNITED KINGDOM;;;;13.1;;;1;;;;;;adult;
Anthyllis vulneraria;actual measurement;18.9;5;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;21660;;UNITED KINGDOM;;;;18.9;;;1;;;;;;adult;
Anthyllis vulneraria;actual measurement;14.6;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;21660;;UNITED KINGDOM;;;;14.6;;;2;;;;00:00.0;;adult;
Anthyllis vulneraria;actual measurement;15.9;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;21660;;UNITED KINGDOM;;;;15.9;;;2;;;;00:00.0;;adult;
Colutea arborescens;actual measurement;17.6;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;21799;;UNITED KINGDOM;;;;17.6;;;1;;;;00:00.0;;adult;
Colutea arborescens;actual measurement;12;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;21799;;SPAIN;;;;12;;;2;;;;;;adult;
Coronilla varia;actual measurement (following LEDA data standards);28.49;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;21810;;GERMANY;;;;28.39;38.42;19.72;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Coronilla varia;actual measurement (following LEDA data standards);25.12;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;21810;;GERMANY;;;;25.52;32.62;18.08;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Scleranthus annuus;laboratory/greenhouse/garden experiment;18.92;6;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;17086;;GERMANY;;;;19.18;23.36;14.47;3;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Scleranthus annuus;actual measurement (following LEDA data standards);37.19;3;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;17086;;GERMANY;;;;36.03;41.82;29.09;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Gypsophila scorzonerifolia Ser.;actual measurement (following LEDA data standards);9.8;12;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;17132;;GERMANY;32;625944;5794830;9.81;10.97;8.55;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Cephalaria gigantea;actual measurement;17.3;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;19362;;UNITED KINGDOM;;;;17.3;;;1;;;;00:00.0;;adult;
Stachys arvensis;actual measurement;29.5;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;24369;;UNITED KINGDOM;;;;29.5;;;1;;;;00:00.0;;adult;
Stachys arvensis;actual measurement;30.1;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;24369;;UNITED KINGDOM;;;;30.1;;;2;;;;00:00.0;;adult;
Acinos arvensis;actual measurement;25.8;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;24493;;UNITED KINGDOM;;;;25.8;;;2;;;;00:00.0;;adult;
Acinos arvensis;actual measurement;16.1;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;24493;;UNITED KINGDOM;;;;16.1;;;2;;;;00:00.0;;adult;
Melittis melissophyllum;actual measurement (following LEDA data standards);54.58;11;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;24619;;GERMANY;32;407785;5307850;54.58;64.68;43.63;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Melittis melissophyllum;actual measurement (following LEDA data standards);52.42;11;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;24619;;GERMANY;32;407785;5307850;52.42;62.09;41.62;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Mentha aquatica;actual measurement (following LEDA data standards);44.12;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Krüger), Correspondig address: michael.kleyer@uni-oldenburg.de;24622;;GERMANY;;;;44.57;48.93;40.98;2;;;;;Preaggregated data obtained from single record. ;adult;
Mentha aquatica;actual measurement;20.56;8;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: Tonia.Heider@uni-oldenburg.de;24622;;GERMANY;33;348640;5924311;20;23.36;17.25;2;;;0;00:00.0;Preaggregated data obtained from single record. rehydration (GARNIER);adult;
Mentha aquatica;actual measurement;19.03;10;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: Tonia.Heider@uni-oldenburg.de;24622;;GERMANY;33;348640;5924311;19.62;23.74;16.96;2;;;0;00:00.0;Preaggregated data obtained from single record. rehydration (GARNIER);adult;
Galeopsis tetrahit;actual measurement;40.4;5;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;24648;;UNITED KINGDOM;;;;40.4;;;1;;;;;;adult;
Galeopsis tetrahit;actual measurement;26.2;5;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;24648;;UNITED KINGDOM;;;;26.2;;;1;;;;;;adult;
Galeopsis tetrahit;actual measurement;29;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;24648;;UNITED KINGDOM;;;;29;;;2;;;;00:00.0;;adult;
Vaccinium myrtillus;actual measurement (following LEDA data standards);18.1;7;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19475;;NORWAY;32;604700;6958700;18.03;20.3;16.2;3;;;;00:00.0;Preaggregated data obtained from single record. 3-4 leaves per sample;adult;
Vaccinium oxycoccos;actual measurement (following LEDA data standards);13.36;5;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;19476;;GERMANY;32;455279.8952;5895592.819;12.87;15.2;10.62;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Vaccinium uliginosum;actual measurement (following LEDA data standards);11.55;4;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19479;;NORWAY;32;604700;6958700;12;13.9;11;2;;;;00:00.0;Preaggregated data obtained from single record. 2-5 leaves per sample;adult;
Vaccinium uliginosum;actual measurement (following LEDA data standards);11.4;5;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19479;;NORWAY;32;604700;6958700;11.46;13;9.6;3;;;;00:00.0;Preaggregated data obtained from single record. 3-4 leaves per sample;adult;
Lavandula angustifolia;actual measurement;20.8;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;24725;;SPAIN;;;;20.8;;;2;;;;;;adult;
Stachys germanica;actual measurement;22.1;5;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;24844;;UNITED KINGDOM;;;;22.1;;;1;;;;00:00.0;;adult;
Teucrium scordium;actual measurement (following LEDA data standards);38.04;18;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;24902;;GERMANY;33;314450;5846124;38.71;57.13;30.93;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Trientalis europaea;actual measurement (following LEDA data standards);56.91;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;28871;;GERMANY;32;437374;5898525;56.09;65.23;47.58;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Cardaminopsis halleri;actual measurement (following LEDA data standards);39.54;11;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;14132;;GERMANY;32;603654;5724094;39.65;55.29;24.38;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Cardaminopsis halleri;actual measurement (following LEDA data standards);35.88;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;14132;;GERMANY;32;603654;5724094;36.46;52.09;22.94;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Cakile maritima;actual measurement (following LEDA data standards);22.83;10;-2;no leaf rehydration;Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl;14226;;NETHERLANDS;;;;23.02;29.11;18.52;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Cardamine amara;actual measurement;27;5;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;14239;;UNITED KINGDOM;;;;27;;;1;;;;;;adult;
Cardamine amara;actual measurement;60.5;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;14239;;UNITED KINGDOM;;;;60.5;;;2;;;;00:00.0;;adult;
Cardamine amara;actual measurement;43.1;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;14239;;UNITED KINGDOM;;;;43.1;;;2;;;;00:00.0;;adult;
Cardamine amara;actual measurement;45.2;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;14239;;UNITED KINGDOM;;;;45.2;;;2;;;;00:00.0;;adult;
Ranunculus sardous;actual measurement (following LEDA data standards);34.41;11;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;26637;;GERMANY;;;;34.36;44.02;26.47;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Silene chlorantha;actual measurement (following LEDA data standards);11.92;11;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;15554;;GERMANY;;;;12;13.29;10.81;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Cerastium semidecandrum;actual measurement;19.2;5;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;15651;;UNITED KINGDOM;;;;19.2;;;1;;;;;;adult;
Cerastium semidecandrum;actual measurement;23.3;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;15651;;UNITED KINGDOM;;;;23.3;;;2;;;;00:00.0;;adult;
Cerastium semidecandrum;actual measurement;18.9;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;15651;;UNITED KINGDOM;;;;18.9;;;2;;;;00:00.0;;adult;
Cerastium semidecandrum;actual measurement;14.7;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;15651;;UNITED KINGDOM;;;;14.7;;;2;;;;00:00.0;;adult;
Potentilla anserina;actual measurement;29.5;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;29712;;UNITED KINGDOM;;;;29.5;;;2;;;;00:00.0;;adult;
Potentilla anserina;actual measurement;25.5;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;29712;;UNITED KINGDOM;;;;25.5;;;2;;;;00:00.0;;adult;
Potentilla anserina;actual measurement;23.15;10;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: Tonia.Heider@uni-oldenburg.de;29712;;GERMANY;33;349631;5924067;23.04;29.29;18.52;2;;;0;00:00.0;Preaggregated data obtained from single record. rehydration (GARNIER);adult;
Potentilla anserina;actual measurement;20.98;10;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: Tonia.Heider@uni-oldenburg.de;29712;;GERMANY;33;349631;5924067;22.72;30.87;17.45;2;;;0;00:00.0;Preaggregated data obtained from single record. rehydration (GARNIER);adult;
Potentilla anserina;actual measurement;21.61;8;-2;no leaf rehydration;Source data from University of Regensburg, Chair of Botany, DE (Kahmen), E-Mail: S.Kahmen@gmx.de;29712;;GERMANY;;;;21.93;25.22;17.62;1;;;;;Preaggregated data obtained from single record. ;adult;
Potentilla anserina;actual measurement;18.6735372;20;1;no leaf rehydration;Source data from University of Regensburg, Chair of Botany, DE (Gesing), corresponding adress: peter.poschlod@biologie.uni-regensburg.de;29712;;GERMANY;;;;18.6735372;;;6;;0.85;;;;adult;
Medicago polymorpha;laboratory/greenhouse/garden experiment;20.72;2;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;20650;;GERMANY;;;;20.72;20.72;20.72;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Medicago polymorpha;laboratory/greenhouse/garden experiment;19.53;2;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;20650;;GERMANY;;;;19.53;19.53;19.53;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Linum catharticum;actual measurement;32.7;20;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kühner), Corresponding address: michael.kleyer@uni-oldenburg.de;25925;;GERMANY;;;;35.46;60.83;21.48;1;;;0;;Preaggregated data obtained from single record. leaves scanned with hand scanner, single leaves measured, not linked to individual plants;adult;
Lythrum hyssopifolia;actual measurement (following LEDA data standards);24.03;3;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;26029;;GERMANY;32;644382.5933;5888089.245;24.21;25.51;23.08;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Lythrum portula;actual measurement;24;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;26036;;UNITED KINGDOM;;;;24;;;2;;;;00:00.0;;adult;
Circaea alpina;actual measurement (following LEDA data standards);44.16;10;-2;no leaf rehydration;Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl;26057;;NETHERLANDS;;;;43.08;51.98;32.37;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Circaea lutetiana;actual measurement;40.5;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;26061;;UNITED KINGDOM;;;;40.5;;;2;;;;00:00.0;;adult;
Circaea lutetiana;actual measurement;32.9;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;26061;;UNITED KINGDOM;;;;32.9;;;2;;;;00:00.0;;adult;
Dianthus armeria;actual measurement;13.3;5;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;16115;;UNITED KINGDOM;;;;13.3;;;1;;;;;;adult;
Myagrum perfoliatum;laboratory/greenhouse/garden experiment;29.2;4;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;14601;;GERMANY;;;;29.06;34.66;23.2;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Aesculus hippocastanum;actual measurement;10.8;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;24982;;UNITED KINGDOM;;;;10.8;;;5;1.64;;;00:00.0;;adult;
Aesculus hippocastanum;actual measurement;16.6;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;24982;;UNITED KINGDOM;;;;16.6;;;5;2.34;;;00:00.0;;adult;
Malva sylvestris;actual measurement (following LEDA data standards);22.72;10;-2;no leaf rehydration;Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl;25674;;NETHERLANDS;;;;22.72;26;19.65;2;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Viburnum opulus;actual measurement;18.5;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;15336;;UNITED KINGDOM;;;;18.5;;;5;1.57;;;00:00.0;;adult;
Viburnum opulus;actual measurement;13.1;3;1;leaf rehydration;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;15336;;UNITED KINGDOM;;;;13.1;;;5;0.88;;;00:00.0;;adult;
