The following table was created as response to the SQL query
SELECT m_methodname "general method", sbs_sbsname "SBS name", ref_refname "reference", bclv3_name "buds in layer >10 cm", bclv4_name "buds in layer 1-10cm", bclv6_name "buds in layer -10-0cm", bclv7_name "buds in layer < -10cm", bclv1_name "buds above ground", bclv5_name "buds at soil surface", bclv2_name "buds below ground", bbv_valid "valid", sbs_sbsnumber "SBS number" FROM (SELECT sbs_bbv.bbv_valid, m.m_methodname, sbs_bbv.sbs_sbsnumber, sbs_bbv.sbs_sbsname, sbs_bbv.ref_refname, sbs_bbv.bclv3_name, sbs_bbv.bclv4_name, sbs_bbv.bclv6_name, sbs_bbv.bclv7_name, sbs_bbv.bclv1_name, sbs_bbv.bclv5_name, sbs_bbv.bclv2_name, sbs_bbv.bbv_sbsnumber FROM (SELECT r_bbv.bbv_valid, r_bbv.bbv_methodid, sbs.sbs_sbsnumber, sbs.sbs_sbsname, r_bbv.ref_refname, r_bbv.bclv3_name, r_bbv.bclv4_name, r_bbv.bclv6_name, r_bbv.bclv7_name, r_bbv.bclv1_name, r_bbv.bclv5_name, r_bbv.bclv2_name, r_bbv.bbv_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT bbv_bclv3.bbv_sbsnumber, bbv_bclv3.bbv_valid, bbv_bclv3.bbv_methodid, r.ref_refname, bbv_bclv3.bclv3_name, bbv_bclv3.bclv4_name, bbv_bclv3.bclv6_name, bbv_bclv3.bclv7_name, bbv_bclv3.bclv1_name, bbv_bclv3.bclv5_name, bbv_bclv3.bclv2_name FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT bbv_bclv4.bbv_sbsnumber, bbv_bclv4.bbv_valid, bbv_bclv4.bbv_methodid, bbv_bclv4.bbv_referenceid, bclv3.bclv3_name, bbv_bclv4.bclv4_name, bbv_bclv4.bclv6_name, bbv_bclv4.bclv7_name, bbv_bclv4.bclv1_name, bbv_bclv4.bclv5_name, bbv_bclv4.bclv2_name FROM (SELECT bbv_bclv6.bbv_sbsnumber, bbv_bclv6.bbv_valid, bbv_bclv6.bbv_methodid, bbv_bclv6.bbv_referenceid, bbv_bclv6.bbv_aboveupperid, bclv4.bclv4_name, bbv_bclv6.bclv6_name, bbv_bclv6.bclv7_name, bbv_bclv6.bclv1_name, bbv_bclv6.bclv5_name, bbv_bclv6.bclv2_name FROM (SELECT bbv_bclv7.bbv_sbsnumber, bbv_bclv7.bbv_valid, bbv_bclv7.bbv_methodid, bbv_bclv7.bbv_referenceid, bbv_bclv7.bbv_aboveupperid, bbv_bclv7.bbv_abovelowerid, bclv6.bclv6_name, bbv_bclv7.bclv7_name, bbv_bclv7.bclv1_name, bbv_bclv7.bclv5_name, bbv_bclv7.bclv2_name FROM (SELECT bbv_bcflv1.bbv_sbsnumber, bbv_bcflv1.bbv_valid, bbv_bcflv1.bbv_methodid, bbv_bcflv1.bbv_referenceid, bbv_bcflv1.bbv_aboveupperid, bbv_bcflv1.bbv_abovelowerid, bbv_bcflv1.bbv_belowupperid, bclv7.bclv7_name, bbv_bcflv1.bclv1_name, bbv_bcflv1.bclv5_name, bbv_bcflv1.bclv2_name FROM (SELECT bbv_bclv5.bbv_sbsnumber, bbv_bclv5.bbv_valid, bbv_bclv5.bbv_methodid, bbv_bclv5.bbv_referenceid, bbv_bclv5.bbv_aboveupperid, bbv_bclv5.bbv_abovelowerid, bbv_bclv5.bbv_belowupperid, bbv_bclv5.bbv_belowlowerid, bcflv1.bclv1_name, bbv_bclv5.bclv5_name, bbv_bclv5.bclv2_name FROM (SELECT bbv_bclv2.bbv_sbsnumber, bbv_bclv2.bbv_valid, bbv_bclv2.bbv_methodid, bbv_bclv2.bbv_referenceid, bbv_bclv2.bbv_aboveupperid, bbv_bclv2.bbv_abovelowerid, bbv_bclv2.bbv_belowupperid, bbv_bclv2.bbv_belowlowerid, bbv_bclv2.bbv_aboveid, bclv5.bclv5_name, bbv_bclv2.bclv2_name FROM (SELECT bbv.bbv_sbsnumber, bbv.bbv_valid, bbv.bbv_methodid, bbv.bbv_referenceid, bbv.bbv_aboveupperid, bbv.bbv_abovelowerid, bbv.bbv_belowupperid, bbv.bbv_belowlowerid, bbv.bbv_aboveid, bbv.bbv_soilsurfaceid, bclv2.bclv2_name FROM (SELECT sbsnumber AS bbv_sbsnumber, valid AS bbv_valid, methodid AS bbv_methodid, referenceid AS bbv_referenceid, above_upper_typeid AS bbv_aboveupperid, above_lower_typeid AS bbv_abovelowerid, below_upper_typeid AS bbv_belowupperid, below_lower_typeid AS bbv_belowlowerid, above_ground_typeid AS bbv_aboveid, soilsurface_typeid AS bbv_soilsurfaceid, below_ground_typeid AS bbv_belowid FROM (select sbsnumber, taxonid, georefid, habitattypeid, referenceid, origreferenceid, batchid, methodid, collectiondate, p_comment, above_ground_typeid, below_ground_typeid, above_upper_typeid, above_lower_typeid, soilsurface_typeid, below_upper_typeid, below_lower_typeid, created_when, updated_when, valid, validsince, validuntil, ledaid, budbankverticaldistributionid
from budbankverticaldistribution natural join taxontosbsassignment WHERE valid IN (-2, 1, -1, 0, 2, -8, -4, -3, 2, -8))) bbv FULL JOIN (SELECT budsperclonalfragmentid AS bclv2_id, budsperclonalfragmentname AS bclv2_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv2 ON bbv.bbv_belowid = bclv2.bclv2_id) bbv_bclv2 FULL JOIN (SELECT budsperclonalfragmentid AS bclv5_id, budsperclonalfragmentname AS bclv5_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv5 ON bbv_bclv2.bbv_soilsurfaceid = bclv5.bclv5_id) bbv_bclv5 FULL JOIN (SELECT budsperclonalfragmentid AS bclv1_id, budsperclonalfragmentname AS bclv1_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bcflv1 ON bbv_bclv5.bbv_aboveid = bcflv1.bclv1_id) bbv_bcflv1 FULL JOIN (SELECT budsperclonalfragmentid AS bclv7_id, budsperclonalfragmentname AS bclv7_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv7 ON bbv_bcflv1.bbv_belowlowerid = bclv7.bclv7_id) bbv_bclv7 FULL JOIN (SELECT budsperclonalfragmentid AS bclv6_id, budsperclonalfragmentname AS bclv6_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv6 ON bbv_bclv7.bbv_belowupperid = bclv6.bclv6_id) bbv_bclv6 FULL JOIN (SELECT budsperclonalfragmentid AS bclv4_id, budsperclonalfragmentname AS bclv4_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv4 ON bbv_bclv6.bbv_abovelowerid = bclv4.bclv4_id) bbv_bclv4 FULL JOIN (SELECT budsperclonalfragmentid AS bclv3_id, budsperclonalfragmentname AS bclv3_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv3 ON bbv_bclv4.bbv_aboveupperid = bclv3.bclv3_id) bbv_bclv3 ON r.ref_referenceid = bbv_bclv3.bbv_referenceid) r_bbv ON sbs.sbs_sbsnumber = r_bbv.bbv_sbsnumber) sbs_bbv LEFT JOIN (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m ON sbs_bbv.bbv_methodid = m.m_methodid) ORDER BY sbs_sbsname
on Thu Mar 13 09:16:11 CET 2008 .

general method;SBS name;reference;buds in layer >10 cm;buds in layer 1-10cm;buds in layer -10-0cm;buds in layer < -10cm;buds above ground;buds at soil surface;buds below ground;valid;SBS number
derivation from photos or drawings;Pulmonaria officinalis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;11796
observation (like obvious taxonomical traits);Pulmonaria officinalis;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;11796
derivation from photos or drawings;Pulsatilla alpina;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27129
derivation from photos or drawings;Pulsatilla alpina;CLO-PLA test records from June 2005;none;>10;none;1-10;>=0;1-10;0-10;0;27129
derivation from photos or drawings;Pulsatilla patens;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27045
observation (like obvious taxonomical traits);Pulsatilla patens;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27045
observation (like obvious taxonomical traits);Pulsatilla patens;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27045
observation (like obvious taxonomical traits);Pulsatilla patens;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27045
derivation from photos or drawings;Pulsatilla pratensis;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27054
observation (like obvious taxonomical traits);Pulsatilla pratensis;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27054
observation (like obvious taxonomical traits);Pulsatilla pratensis;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27054
observation (like obvious taxonomical traits);Pulsatilla pratensis;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27054
observation (like obvious taxonomical traits);Pulsatilla pratensis;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27054
derivation from photos or drawings;Pulsatilla vernalis;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27063
derivation from photos or drawings;Pulsatilla vernalis;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27063
observation (like obvious taxonomical traits);Pulsatilla vernalis;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27063
derivation from photos or drawings;Pulsatilla vulgaris;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27065
unknown;Pulsatilla vulgaris;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27065
derivation from photos or drawings;Pulsatilla vulgaris;CLO-PLA test records from June 2005;none;>10;none;1-10;>=0;1-10;0-10;0;27065
observation (like obvious taxonomical traits);Pulsatilla vulgaris;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27065
derivation from photos or drawings;Pyrola chlorantha;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;28769
observation (like obvious taxonomical traits);Pyrola chlorantha;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;28769
derivation from photos or drawings;Pyrola media;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;28773
derivation from photos or drawings;Pyrola minor;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;28775
observation (like obvious taxonomical traits);Pyrola minor;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;28775
observation (like obvious taxonomical traits);Pyrola minor;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;28775
observation (like obvious taxonomical traits);Pyrola minor;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;28775
derivation from photos or drawings;Pyrola minor;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;28775
derivation from photos or drawings;Pyrola rotundifolia;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;28777
observation (like obvious taxonomical traits);Pyrola rotundifolia;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;28777
observation (like obvious taxonomical traits);Pyrola rotundifolia;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;28777
derivation from photos or drawings;Pyrola rotundifolia;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;28777
derivation from photos or drawings;Pyrola rotundifolia;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;28777
observation (like obvious taxonomical traits);Pyrola rotundifolia;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;28777
observation (like obvious taxonomical traits);Quercus petraea;CLO-PLA test records from June 2005;none;none;none;>10;none;none;>=0;0;22445
observation (like obvious taxonomical traits);Quercus robur;CLO-PLA test records from June 2005;none;none;none;>10;none;none;>=0;0;22457
derivation from photos or drawings;Radiola linoides;CLO-PLA test records from June 2005;none;none;1-10;none;none;none;0-10;0;25873
derivation from photos or drawings;Radiola linoides;CLO-PLA test records from June 2005;none;none;1-10;none;none;none;0-10;0;25873
derivation from photos or drawings;Ranunculus aconitifolius;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26864
derivation from photos or drawings;Ranunculus acris;CLO-PLA test records from June 2005;none;none;;;>=0;>10;;0;26865
derivation from photos or drawings;Ranunculus acris;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26865
derivation from photos or drawings;Ranunculus acris;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26865
derivation from photos or drawings;Ranunculus acris;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;26865
derivation from photos or drawings;Ranunculus acris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;26865
derivation from photos or drawings;Ranunculus acris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;26865
observation (like obvious taxonomical traits);Ranunculus acris;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;26865
unknown;Ranunculus acris;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26865
observation (like obvious taxonomical traits);Ranunculus acris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;26865
derivation from photos or drawings;Ranunculus acris;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;26865
derivation from photos or drawings;Ranunculus acris;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;26865
derivation from photos or drawings;Ranunculus alpestris;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;27002
derivation from photos or drawings;Ranunculus aquatilis;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;27005
derivation from photos or drawings;Ranunculus aquatilis;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;27005
derivation from photos or drawings;Ranunculus aquatilis;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;27005
derivation from photos or drawings;Ranunculus arvensis;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;27014
derivation from photos or drawings;Ranunculus arvensis;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;27014
derivation from photos or drawings;Ranunculus auricomus;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;27000
derivation from photos or drawings;Ranunculus auricomus;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;27000
derivation from photos or drawings;Ranunculus auricomus;CLO-PLA test records from June 2005;none;>10;none;none;>=0;none;none;0;27000
derivation from photos or drawings;Ranunculus auricomus;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;27000
derivation from photos or drawings;Ranunculus bulbosus;CLO-PLA test records from June 2005;none;1-10;;;0-10;1-10;;0;26809
derivation from photos or drawings;Ranunculus bulbosus;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26809
observation (like obvious taxonomical traits);Ranunculus bulbosus;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;none;1-10;0;26809
unknown;Ranunculus bulbosus;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26809
unknown;Ranunculus bulbosus;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26809
observation (like obvious taxonomical traits);Ranunculus bulbosus;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26809
derivation from photos or drawings;Ranunculus bulbosus;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;26809
derivation from photos or drawings;Ranunculus bulbosus;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;none;1-10;0;26809
derivation from photos or drawings;Ranunculus bulbosus;CLO-PLA test records from June 2005;none;1-10;;;0-10;1-10;;0;26809
derivation from photos or drawings;Ranunculus carinthiacus;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;26939
derivation from photos or drawings;Ranunculus cassubicus;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;26942
derivation from photos or drawings;Ranunculus cassubicus;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;26942
derivation from photos or drawings;Ranunculus circinatus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26945
derivation from photos or drawings;Ranunculus circinatus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26945
derivation from photos or drawings;Ranunculus cymbalaria;CLO-PLA test records from June 2005;none;none;none;none;>=0;>10;none;0;26850
derivation from photos or drawings;Ranunculus ficaria;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;26860
observation (like obvious taxonomical traits);Ranunculus ficaria;CLO-PLA test records from June 2005;;;1-10;1-10;;;1-10;0;26860
observation (like obvious taxonomical traits);Ranunculus ficaria;CLO-PLA test records from June 2005;;;1-10;1-10;;;1-10;0;26860
unknown;Ranunculus ficaria;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26860
unknown;Ranunculus ficaria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;26860
observation (like obvious taxonomical traits);Ranunculus ficaria;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26860
derivation from photos or drawings;Ranunculus ficaria;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;none;1-10;0;26860
derivation from photos or drawings;Ranunculus ficaria;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;26860
observation (like obvious taxonomical traits);Ranunculus ficaria;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;26860
derivation from photos or drawings;Ranunculus flammula;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26624
unknown;Ranunculus flammula;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26624
observation (like obvious taxonomical traits);Ranunculus flammula;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26624
observation (like obvious taxonomical traits);Ranunculus flammula;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26624
derivation from photos or drawings;Ranunculus flammula;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26624
derivation from photos or drawings;Ranunculus fluitans;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26881
derivation from photos or drawings;Ranunculus glacialis;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;26885
observation (like obvious taxonomical traits);Ranunculus glacialis;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;none;1-10;0;26885
observation (like obvious taxonomical traits);Ranunculus glacialis;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;;0-10;0;26885
derivation from photos or drawings;Ranunculus glacialis;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;none;0-10;0;26885
derivation from photos or drawings;Ranunculus hederaceus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26758
derivation from photos or drawings;Ranunculus hederaceus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26758
derivation from photos or drawings;Ranunculus hybridus;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;26761
derivation from photos or drawings;Ranunculus hybridus;CLO-PLA test records from June 2005;none;>10;none;none;>=0;none;none;0;26761
derivation from photos or drawings;Ranunculus hybridus;CLO-PLA test records from June 2005;none;>10;none;none;>=0;none;none;0;26761
derivation from photos or drawings;Ranunculus illyricus;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26876
observation (like obvious taxonomical traits);Ranunculus illyricus;CLO-PLA test records from June 2005;;1-10;;;1-10;;;0;26876
derivation from photos or drawings;Ranunculus lanuginosus;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26737
derivation from photos or drawings;Ranunculus lingua;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;26743
derivation from photos or drawings;Ranunculus lingua;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;>10;1-10;0;26743
observation (like obvious taxonomical traits);Ranunculus lingua;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;26743
derivation from photos or drawings;Ranunculus montanus;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;26836
derivation from photos or drawings;Ranunculus montanus;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;26836
observation (like obvious taxonomical traits);Ranunculus montanus;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;26836
derivation from photos or drawings;Ranunculus montanus;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;26836
derivation from photos or drawings;Ranunculus ololeucos;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26821
derivation from photos or drawings;Ranunculus ololeucos;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26821
derivation from photos or drawings;Ranunculus oreophilus;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;26680
derivation from photos or drawings;Ranunculus oreophilus;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;26680
derivation from photos or drawings;Ranunculus platanifolius;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26778
derivation from photos or drawings;Ranunculus platanifolius;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26778
derivation from photos or drawings;Ranunculus polyanthemos;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26780
derivation from photos or drawings;Ranunculus polyanthemos;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26780
derivation from photos or drawings;Ranunculus polyanthemos;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26780
derivation from photos or drawings;Ranunculus pygmaeus;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;26647
observation (like obvious taxonomical traits);Ranunculus pygmaeus;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;26647
derivation from photos or drawings;Ranunculus repens;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;>10;0-10;0;26770
derivation from photos or drawings;Ranunculus repens;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;>10;1-10;0;26770
observation (like obvious taxonomical traits);Ranunculus repens;CLO-PLA test records from June 2005;none;none;1-10;1-10;>=0;>10;1-10;0;26770
observation (like obvious taxonomical traits);Ranunculus repens;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;>10;0-10;0;26770
unknown;Ranunculus repens;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;>10;1-10;0;26770
unknown;Ranunculus repens;CLO-PLA test records from June 2005;;1-10;1-10;1-10;1-10;>10;1-10;0;26770
observation (like obvious taxonomical traits);Ranunculus repens;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;>10;1-10;0;26770
observation (like obvious taxonomical traits);Ranunculus repens;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;26770
observation (like obvious taxonomical traits);Ranunculus repens;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;26770
observation (like obvious taxonomical traits);Ranunculus repens;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;26770
derivation from photos or drawings;Ranunculus reptans;CLO-PLA test records from June 2005;none;none;none;none;>=0;>10;none;0;26623
unknown;Ranunculus reptans;CLO-PLA test records from June 2005;;>10;;;>10;>10;;0;26623
observation (like obvious taxonomical traits);Ranunculus reptans;CLO-PLA test records from June 2005;none;none;none;none;>=0;>10;none;0;26623
unknown;Ranunculus reptans;CLO-PLA test records from June 2005;;>10;;;>10;>10;;0;26623
derivation from photos or drawings;Ranunculus sardous;CLO-PLA test records from June 2005;none;none;1-10;none;0-10;1-10;0-10;0;26637
derivation from photos or drawings;Ranunculus sceleratus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26717
derivation from photos or drawings;Ranunculus sceleratus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26717
unknown;Ranunculus sceleratus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26717
derivation from photos or drawings;Ranunculus trichophyllus;CLO-PLA test records from June 2005;none;none;1-10;none;0-10;1-10;0-10;0;26588
derivation from photos or drawings;Ranunculus trichophyllus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26588
derivation from photos or drawings;Ranunculus trichophyllus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26588
derivation from photos or drawings;Ranunculus tripartitus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26711
derivation from photos or drawings;Ranunculus tripartitus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;26711
derivation from photos or drawings;Raphanus raphanistrum;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;13549
observation (like obvious taxonomical traits);Raphanus raphanistrum;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;13549
derivation from photos or drawings;Raphanus sativus;CLO-PLA test records from June 2005;none;none;1-10;1-10;none;none;1-10;0;13125
derivation from photos or drawings;Raphanus sativus;CLO-PLA test records from June 2005;none;none;1-10;1-10;none;none;1-10;0;13125
derivation from photos or drawings;Rapistrum perenne;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;14611
derivation from photos or drawings;Rapistrum rugosum;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;13886
derivation from photos or drawings;Rapistrum rugosum;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;13886
derivation from photos or drawings;Reseda lutea;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;27974
derivation from photos or drawings;Reseda lutea;CLO-PLA test records from June 2005;none;1-10;;;0-10;1-10;;0;27974
derivation from photos or drawings;Reseda lutea;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;27974
derivation from photos or drawings;Reseda lutea;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;27974
derivation from photos or drawings;Reseda lutea;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;27974
