The following table was created as response to the SQL query
SELECT sbs_sbsname "SBS name", m_methodname "general method", lfm_name "leaf specific method", ldc_singlevalue "single value [mg/g]", ldc_n "sample size", ldc_valid "valid", ref_refname "reference", sbs_sbsnumber "SBS number", pslv_name "plant stage", lflv_name "leaf state", ldc_mean "mean LMDC [mg/g]", ldc_maximum "maximum LDMC [mg/g]", ldc_minimum "minimum LDMC [mg/g]", ldc_replicates "number of replicates", ldc_stddev "standard deviation", ldc_stderror "standard error", ldc_balanceerror "balance error [mg]", ldc_collectiondate "collection date", ldc_comment "general comment", or_origrefname "original reference", eun_habcodeandname "EUNIS habitat code and name", geo_countryname "country", geo_utmzone "UTM zone", geo_utmeasting "UTM easting", geo_comment "georeference comment", geo_utmnorthing "UTM northing" FROM (SELECT case when ldc_median is not null then ldc_median when ldc_mean is not null then ldc_mean when ldc_minimum is not null and ldc_maximum is not null then (ldc_minimum + ldc_maximum) / 2 when ldc_minimum is not null then ldc_minimum when ldc_maximum is not null then ldc_maximum else null end AS ldc_singlevalue, sbs_sbsnumber, sbs_sbsname, m_methodname, lfm_name, ldc_mean, ldc_minimum, ldc_maximum, ldc_n, ldc_valid, ref_refname, pslv_name, lflv_name, ldc_replicates, ldc_stddev, ldc_stderror, ldc_balanceerror, ldc_collectiondate, ldc_comment, or_origrefname, eun_habcodeandname, geo_countryname, geo_utmzone, geo_utmeasting, geo_comment, geo_utmnorthing, ldc_sbsnumber FROM (SELECT sbs.sbs_sbsnumber, sbs.sbs_sbsname, m_ldmc.m_methodname, m_ldmc.lfm_name, m_ldmc.ldc_median, m_ldmc.ldc_mean, m_ldmc.ldc_minimum, m_ldmc.ldc_maximum, m_ldmc.ldc_n, m_ldmc.ldc_valid, m_ldmc.ref_refname, m_ldmc.pslv_name, m_ldmc.lflv_name, m_ldmc.ldc_replicates, m_ldmc.ldc_stddev, m_ldmc.ldc_stderror, m_ldmc.ldc_balanceerror, m_ldmc.ldc_collectiondate, m_ldmc.ldc_comment, m_ldmc.or_origrefname, m_ldmc.eun_habcodeandname, m_ldmc.geo_countryname, m_ldmc.geo_utmzone, m_ldmc.geo_utmeasting, m_ldmc.geo_comment, m_ldmc.geo_utmnorthing, m_ldmc.ldc_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT ldmc_lfm.ldc_sbsnumber, m.m_methodname, ldmc_lfm.lfm_name, ldmc_lfm.ldc_median, ldmc_lfm.ldc_mean, ldmc_lfm.ldc_minimum, ldmc_lfm.ldc_maximum, ldmc_lfm.ldc_n, ldmc_lfm.ldc_valid, ldmc_lfm.ref_refname, ldmc_lfm.pslv_name, ldmc_lfm.lflv_name, ldmc_lfm.ldc_replicates, ldmc_lfm.ldc_stddev, ldmc_lfm.ldc_stderror, ldmc_lfm.ldc_balanceerror, ldmc_lfm.ldc_collectiondate, ldmc_lfm.ldc_comment, ldmc_lfm.or_origrefname, ldmc_lfm.eun_habcodeandname, ldmc_lfm.geo_countryname, ldmc_lfm.geo_utmzone, ldmc_lfm.geo_utmeasting, ldmc_lfm.geo_comment, ldmc_lfm.geo_utmnorthing FROM (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m JOIN (SELECT r_ldmc.ldc_sbsnumber, r_ldmc.ldc_methodid, lfm.lfm_name, r_ldmc.ldc_median, r_ldmc.ldc_mean, r_ldmc.ldc_minimum, r_ldmc.ldc_maximum, r_ldmc.ldc_n, r_ldmc.ldc_valid, r_ldmc.ref_refname, r_ldmc.pslv_name, r_ldmc.lflv_name, r_ldmc.ldc_replicates, r_ldmc.ldc_stddev, r_ldmc.ldc_stderror, r_ldmc.ldc_balanceerror, r_ldmc.ldc_collectiondate, r_ldmc.ldc_comment, r_ldmc.or_origrefname, r_ldmc.eun_habcodeandname, r_ldmc.geo_countryname, r_ldmc.geo_utmzone, r_ldmc.geo_utmeasting, r_ldmc.geo_comment, r_ldmc.geo_utmnorthing FROM (SELECT ldmc_pslv.ldc_sbsnumber, ldmc_pslv.ldc_methodid, ldmc_pslv.ldc_specificmethodid, ldmc_pslv.ldc_median, ldmc_pslv.ldc_mean, ldmc_pslv.ldc_minimum, ldmc_pslv.ldc_maximum, ldmc_pslv.ldc_n, ldmc_pslv.ldc_valid, r.ref_refname, ldmc_pslv.pslv_name, ldmc_pslv.lflv_name, ldmc_pslv.ldc_replicates, ldmc_pslv.ldc_stddev, ldmc_pslv.ldc_stderror, ldmc_pslv.ldc_balanceerror, ldmc_pslv.ldc_collectiondate, ldmc_pslv.ldc_comment, ldmc_pslv.or_origrefname, ldmc_pslv.eun_habcodeandname, ldmc_pslv.geo_countryname, ldmc_pslv.geo_utmzone, ldmc_pslv.geo_utmeasting, ldmc_pslv.geo_comment, ldmc_pslv.geo_utmnorthing FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT ldmc_lflv.ldc_sbsnumber, ldmc_lflv.ldc_methodid, ldmc_lflv.ldc_specificmethodid, ldmc_lflv.ldc_median, ldmc_lflv.ldc_mean, ldmc_lflv.ldc_minimum, ldmc_lflv.ldc_maximum, ldmc_lflv.ldc_n, ldmc_lflv.ldc_valid, ldmc_lflv.ldc_referenceid, pslv.pslv_name, ldmc_lflv.lflv_name, ldmc_lflv.ldc_replicates, ldmc_lflv.ldc_stddev, ldmc_lflv.ldc_stderror, ldmc_lflv.ldc_balanceerror, ldmc_lflv.ldc_collectiondate, ldmc_lflv.ldc_comment, ldmc_lflv.or_origrefname, ldmc_lflv.eun_habcodeandname, ldmc_lflv.geo_countryname, ldmc_lflv.geo_utmzone, ldmc_lflv.geo_utmeasting, ldmc_lflv.geo_comment, ldmc_lflv.geo_utmnorthing FROM (SELECT ldmc_orf.ldc_sbsnumber, ldmc_orf.ldc_methodid, ldmc_orf.ldc_specificmethodid, ldmc_orf.ldc_median, ldmc_orf.ldc_mean, ldmc_orf.ldc_minimum, ldmc_orf.ldc_maximum, ldmc_orf.ldc_n, ldmc_orf.ldc_valid, ldmc_orf.ldc_referenceid, ldmc_orf.ldc_plantstageid, lflv.lflv_name, ldmc_orf.ldc_replicates, ldmc_orf.ldc_stddev, ldmc_orf.ldc_stderror, ldmc_orf.ldc_balanceerror, ldmc_orf.ldc_collectiondate, ldmc_orf.ldc_comment, ldmc_orf.or_origrefname, ldmc_orf.eun_habcodeandname, ldmc_orf.geo_countryname, ldmc_orf.geo_utmzone, ldmc_orf.geo_utmeasting, ldmc_orf.geo_comment, ldmc_orf.geo_utmnorthing FROM (SELECT ldmc_hab.ldc_sbsnumber, ldmc_hab.ldc_methodid, ldmc_hab.ldc_specificmethodid, ldmc_hab.ldc_median, ldmc_hab.ldc_mean, ldmc_hab.ldc_minimum, ldmc_hab.ldc_maximum, ldmc_hab.ldc_n, ldmc_hab.ldc_valid, ldmc_hab.ldc_referenceid, ldmc_hab.ldc_plantstageid, ldmc_hab.ldc_leafformid, ldmc_hab.ldc_replicates, ldmc_hab.ldc_stddev, ldmc_hab.ldc_stderror, ldmc_hab.ldc_balanceerror, ldmc_hab.ldc_collectiondate, ldmc_hab.ldc_comment, orf.or_origrefname, ldmc_hab.eun_habcodeandname, ldmc_hab.geo_countryname, ldmc_hab.geo_utmzone, ldmc_hab.geo_utmeasting, ldmc_hab.geo_comment, ldmc_hab.geo_utmnorthing FROM (SELECT ldmc_geo.ldc_sbsnumber, ldmc_geo.ldc_methodid, ldmc_geo.ldc_specificmethodid, ldmc_geo.ldc_median, ldmc_geo.ldc_mean, ldmc_geo.ldc_minimum, ldmc_geo.ldc_maximum, ldmc_geo.ldc_n, ldmc_geo.ldc_valid, ldmc_geo.ldc_referenceid, ldmc_geo.ldc_plantstageid, ldmc_geo.ldc_leafformid, ldmc_geo.ldc_replicates, ldmc_geo.ldc_stddev, ldmc_geo.ldc_stderror, ldmc_geo.ldc_balanceerror, ldmc_geo.ldc_collectiondate, ldmc_geo.ldc_comment, ldmc_geo.ldc_origreferenceid, hab_eun.eun_habcodeandname, ldmc_geo.geo_countryname, ldmc_geo.geo_utmzone, ldmc_geo.geo_utmeasting, ldmc_geo.geo_comment, ldmc_geo.geo_utmnorthing FROM (SELECT ldmc.ldc_sbsnumber, ldmc.ldc_methodid, ldmc.ldc_specificmethodid, ldmc.ldc_median, ldmc.ldc_mean, ldmc.ldc_minimum, ldmc.ldc_maximum, ldmc.ldc_n, ldmc.ldc_valid, ldmc.ldc_referenceid, ldmc.ldc_plantstageid, ldmc.ldc_leafformid, ldmc.ldc_replicates, ldmc.ldc_stddev, ldmc.ldc_stderror, ldmc.ldc_balanceerror, ldmc.ldc_collectiondate, ldmc.ldc_comment, ldmc.ldc_origreferenceid, ldmc.ldc_habitattypeid, geo.geo_countryname, geo.geo_utmzone, geo.geo_utmeasting, geo.geo_comment, geo.geo_utmnorthing FROM (SELECT sbsnumber AS ldc_sbsnumber, methodid AS ldc_methodid, leafspecificmethodid AS ldc_specificmethodid, median AS ldc_median, mean AS ldc_mean, minimum AS ldc_minimum, maximum AS ldc_maximum, n AS ldc_n, valid AS ldc_valid, referenceid AS ldc_referenceid, plantstageid AS ldc_plantstageid, leafformid AS ldc_leafformid, replicates AS ldc_replicates, stddeviation AS ldc_stddev, stderror AS ldc_stderror, balanceerror AS ldc_balanceerror, collectiondate AS ldc_collectiondate, p_comment AS ldc_comment, origreferenceid AS ldc_origreferenceid, habitattypeid AS ldc_habitattypeid, georefid AS ldc_georeferenceid FROM (SELECT sbsnumber, taxonid, mean, median, minimum, maximum, stderror, stddeviation, n, replicates, created_when, updated_when, collectiondate, p_comment, methodid, referenceid, origreferenceid, habitattypeid, georefid, valid, validsince, validuntil, ledaid, batchid, leafformid, plantstageid, leafspecificmethodid, balanceerror, leafdrymattercontentid FROM leafdrymattercontent natural join taxontosbsassignment WHERE valid IN (-2, 1))) ldmc FULL JOIN (SELECT georefid AS geo_georefid, countryname AS geo_countryname, utm_zone AS geo_utmzone, utm_easting AS geo_utmeasting, georef_comment AS geo_comment, utm_northing AS geo_utmnorthing FROM (select * from georef_part)) geo ON ldmc.ldc_georeferenceid = geo.geo_georefid) ldmc_geo FULL JOIN (SELECT hab.hab_habitattypeid, eun.eun_habcodeandname FROM (SELECT habitattypeid AS hab_habitattypeid, eunishabitattypeid AS hab_eunisid FROM (select * from habtype_base)) hab FULL JOIN (SELECT eunishabitattypeid AS eun_habitattypeid, eunishabitattypecodeandname AS eun_habcodeandname FROM (SELECT eunishabitattypeid, eunishabitattypename, eunishabitattypecode, eunishabitattypecodeandname FROM eunishabitattype_lv)) eun ON hab.hab_eunisid = eun.eun_habitattypeid) hab_eun ON ldmc_geo.ldc_habitattypeid = hab_eun.hab_habitattypeid) ldmc_hab FULL JOIN (SELECT origreferenceid AS or_origrefid, origrefname AS or_origrefname FROM (select referenceid as origreferenceid, refname as origrefname, reftypeid as origreftypeid from reference)) orf ON ldmc_hab.ldc_origreferenceid = orf.or_origrefid) ldmc_orf FULL JOIN (SELECT leafformid AS lflv_id, leafformname AS lflv_name FROM (select leafformid, leafformname from leafform_lv)) lflv ON ldmc_orf.ldc_leafformid = lflv.lflv_id) ldmc_lflv FULL JOIN (SELECT plantstageid AS pslv_id, plantstagename AS pslv_name FROM (select plantstageid, plantstagename from plantstage_lv)) pslv ON ldmc_lflv.ldc_plantstageid = pslv.pslv_id) ldmc_pslv ON r.ref_referenceid = ldmc_pslv.ldc_referenceid) r_ldmc LEFT JOIN (SELECT leafspecificmethodid AS lfm_id, leafspecificmethodname AS lfm_name FROM (select leafspecificmethodid, leafspecificmethodname from leafspecificmethod_lv)) lfm ON r_ldmc.ldc_specificmethodid = lfm.lfm_id) ldmc_lfm ON m.m_methodid = ldmc_lfm.ldc_methodid) m_ldmc ON sbs.sbs_sbsnumber = m_ldmc.ldc_sbsnumber)) ORDER BY sbs_sbsname
on Tue Mar 25 17:06:17 CET 2008 .

SBS name;general method;leaf specific method;single value [mg/g];sample size;valid;reference;SBS number;plant stage;leaf state;mean LMDC [mg/g];maximum LDMC [mg/g];minimum LDMC [mg/g];number of replicates;standard deviation;standard error;balance error [mg];collection date;general comment;original reference;EUNIS habitat code and name;country;UTM zone;UTM easting;georeference comment;UTM northing
Ulmus minor;actual measurement (following LEDA data standards);no leaf rehydration;248.23;8;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;35187;adult;without petiole and rachis;244.79;258.47;221.42;2;;;0;2004-05-11 00:00:00.0;Preaggregated data obtained from single record. ;;G1.A - Meso- and eutrophic [Quercus]. [Carpinus]. [Fraxinus]. [Acer]. [Tilia]. [Ulmus] and related woodland;GERMANY;32;399327;P 229 Gündlinger Wald, Oberrheinebene (upper Rhine valley);5318128
Umbilicus rupestris;actual measurement;leaf rehydration;48;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;18389;adult;without petiole and rachis;48;;;1;;;;1997-06-16 00:00:00.0;;;;UNITED KINGDOM;;;Devon;
Urtica dioica;actual measurement;leaf rehydration;226;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;35149;adult;without petiole and rachis;226;;;2;;;;1996-08-16 00:00:00.0;;;;UNITED KINGDOM;;;Hathersage;
Urtica dioica;actual measurement;leaf rehydration;199;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;35149;adult;without petiole and rachis;199;;;2;;;;1996-09-09 00:00:00.0;;;;UNITED KINGDOM;;;Sheffield;
Urtica kioviensis;laboratory/greenhouse/garden experiment;no leaf rehydration;177.92;7;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;35156;adult;with petiole and rachis;178.43;194.36;164.02;2;;;0;2004-10-08 00:00:00.0;Preaggregated data obtained from single record. ;;unknown from literature;GERMANY;;;P 210 University of Oldenburg, Botanical Garden;
Urtica kioviensis;laboratory/greenhouse/garden experiment;no leaf rehydration;186.75;8;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;35156;adult;without petiole and rachis;183.59;203.08;161.81;2;;;0;2004-10-08 00:00:00.0;Preaggregated data obtained from single record. ;;unknown from literature;GERMANY;;;P 210 University of Oldenburg, Botanical Garden;
Urtica kioviensis;actual measurement (following LEDA data standards);no leaf rehydration;185.33;9;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;35156;adult;without petiole and rachis;193.2;239.66;145.3;2;;;0;2004-06-19 00:00:00.0;Preaggregated data obtained from single record. ;;G1.2 - Fluvial [Fraxinus] - [Alnus] and [Quercus] - [Ulmus] - [Fraxinus] woodland;GERMANY;33;312609;P 312 NSG Gülper See (western), Brandenburg;5847138
Urtica kioviensis;actual measurement (following LEDA data standards);no leaf rehydration;172.54;9;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;35156;adult;with petiole and rachis;179.03;222.23;134.72;2;;;0;2004-06-19 00:00:00.0;Preaggregated data obtained from single record. ;;G1.2 - Fluvial [Fraxinus] - [Alnus] and [Quercus] - [Ulmus] - [Fraxinus] woodland;GERMANY;33;312609;P 312 NSG Gülper See (western), Brandenburg;5847138
Urtica urens;actual measurement;leaf rehydration;214;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;35160;adult;without petiole and rachis;214;;;2;;;;1996-05-30 00:00:00.0;;;;UNITED KINGDOM;;;Scaftworth;
Utricularia australis;actual measurement (following LEDA data standards);no leaf rehydration;61.37;5;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;26089;adult;with petiole and rachis;60.75;74.97;45.52;1;;;0;2003-08-11 00:00:00.0;Preaggregated data obtained from single record. ;;J5.3 - Highly artificial non-saline standing waters;GERMANY;32;456758.3036;P8 Eckfleth/Wesermarsch;5897142.199
Utricularia vulgaris;actual measurement (following LEDA data standards);no leaf rehydration;44.63;10;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Krüger), Correspondig address: michael.kleyer@uni-oldenburg.de;26103;adult;without petiole and rachis;45.1;49.19;42.79;2;;;;;Preaggregated data obtained from single record. ;;C1.6 - Temporary lakes. ponds and pools (wet phase);GERMANY;;;Mecklenburg-Vorpommern;
Utricularia vulgaris;actual measurement (following LEDA data standards);leaf rehydration;50.44;4;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;26103;adult;without petiole and rachis;50.57;59.26;42.13;1;;;0;2003-07-09 00:00:00.0;Preaggregated data obtained from single record. ;;J5.3 - Highly artificial non-saline standing waters;GERMANY;32;453852.4664;P 16 Mooriemer Kanal/Gräben (Oldenburg/Hunte-Wiesen);5891016.65
Vaccaria hispanica;laboratory/greenhouse/garden experiment;no leaf rehydration;162.61;10;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;45231;adult;with petiole and rachis;168.46;243.12;119.13;2;;;0;2004-07-28 00:00:00.0;Preaggregated data obtained from single record. ;;unknown from literature;GERMANY;;;P 210 University of Oldenburg, Botanical Garden;
Vaccinium corymbosum;actual measurement (following LEDA data standards);no leaf rehydration;344.25;8;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;19467;adult;with petiole and rachis;331.77;365.48;271.71;2;;;0;2004-09-20 00:00:00.0;Preaggregated data obtained from single record. determinated as Vaccinium angustifolium x corymbosum;;D1.1 - Raised bogs;GERMANY;;;P 487 Benthullener Moor, Landkreis Oldenburg;
Vaccinium myrtillus;actual measurement (following LEDA data standards);no leaf rehydration;465.5;7;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19475;adult;with petiole and rachis;457.23;481.6;426.8;3;;;;2003-08-20 00:00:00.0;Preaggregated data obtained from single record. 3-4 leaves per sample;;E4   - Alpine and subalpine grasslands;NORWAY;32;604700;Hessdalen;6958700
Vaccinium myrtillus;actual measurement;leaf rehydration;282;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;19475;adult;without petiole and rachis;282;;;5;8.9;;;1995-07-01 00:00:00.0;;;;UNITED KINGDOM;;;Harpur Hill;
Vaccinium myrtillus;actual measurement;leaf rehydration;248;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;19475;adult;without petiole and rachis;248;;;5;10.7;;;1995-07-01 00:00:00.0;;;;UNITED KINGDOM;;;Longshaw Estate;
Vaccinium oxycoccos;actual measurement (following LEDA data standards);no leaf rehydration;389.34;5;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;19476;adult;with petiole and rachis;365.27;411.76;304.84;1;;;0;2003-08-11 00:00:00.0;Preaggregated data obtained from single record. ;;D1.1 - Raised bogs;GERMANY;32;455279.8952;P7 NSG Rockenmoor / Landkreis Wesermarsch;5895592.819
Vaccinium oxycoccos;actual measurement;leaf rehydration;265;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;19476;adult;without petiole and rachis;265;;;5;15.8;;;1995-07-01 00:00:00.0;;;;UNITED KINGDOM;;;Bucka Hill;
Vaccinium uliginosum;actual measurement (following LEDA data standards);no leaf rehydration;401.05;4;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19479;adult;with petiole and rachis;419.25;483;391.9;2;;;;2003-08-20 00:00:00.0;Preaggregated data obtained from single record. 2-5 leaves per sample;;F2   - Arctic. alpine and subalpine scrub habitats;NORWAY;32;604700;Hessdalen;6958700
Vaccinium uliginosum;actual measurement (following LEDA data standards);no leaf rehydration;365.9;5;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19479;adult;with petiole and rachis;361.46;370.7;349;3;;;;2003-08-20 00:00:00.0;Preaggregated data obtained from single record. 3-4 leaves per sample;;D2   - Valley mires. poor fens and transition mires;NORWAY;32;604700;Hessdalen;6958700
Vaccinium uliginosum;actual measurement;leaf rehydration;303;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;19479;adult;without petiole and rachis;303;;;2;;;;1996-08-02 00:00:00.0;;;;UNITED KINGDOM;;;Cairngorm mountains;
Vaccinium uliginosum;actual measurement (following LEDA data standards);no leaf rehydration;427.98;8;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;19479;adult;without petiole and rachis;443.8;564.79;362.14;2;;;0;2004-07-09 00:00:00.0;Preaggregated data obtained from single record. ;;unknown from literature;GERMANY;32;426519;P 376a NSG Feldberg (Schwarzwald), Black forest, Baden-Württemberg;5302837
Vaccinium uliginosum;actual measurement (following LEDA data standards);no leaf rehydration;422.11;8;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;19479;adult;with petiole and rachis;440.64;566.9;358.92;2;;;0;2004-07-09 00:00:00.0;Preaggregated data obtained from single record. ;;F4.2 - Dry heaths;GERMANY;32;426519;P 376a NSG Feldberg (Schwarzwald), Black forest, Baden-Württemberg;5302837
Vaccinium vitis-idaea;actual measurement (following LEDA data standards);no leaf rehydration;440;11;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19439;adult;with petiole and rachis;432.16;467.7;384.4;3;;;;2003-08-20 00:00:00.0;Preaggregated data obtained from single record. 3-4 leaves per sample;;F2   - Arctic. alpine and subalpine scrub habitats;NORWAY;32;604700;Hessdalen;6958700
Vaccinium vitis-idaea;actual measurement;leaf rehydration;260;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;19439;adult;without petiole and rachis;260;;;5;16;;;1995-07-01 00:00:00.0;CURRENT YEARS GROWTH;;;UNITED KINGDOM;;;Longshaw Estate;
Vaccinium vitis-idaea;actual measurement;leaf rehydration;292;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;19439;adult;without petiole and rachis;292;;;5;6.4;;;1995-07-01 00:00:00.0;PREVIOUS YEARS GROWTH;;;UNITED KINGDOM;;;Longshaw Estate;
Vaccinium vitis-idaea;actual measurement;leaf rehydration;287;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;19439;adult;without petiole and rachis;287;;;5;7.8;;;1995-07-01 00:00:00.0;PREVIOUS YEARS GROWTH;;;UNITED KINGDOM;;;Bucka Hill;
Vaccinium vitis-idaea;actual measurement;leaf rehydration;264;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;19439;adult;without petiole and rachis;264;;;5;19.8;;;1995-07-01 00:00:00.0;CURRENT YEARS GROWTH;;;UNITED KINGDOM;;;Bucka Hill;
Vaccinium vitis-idaea;actual measurement (following LEDA data standards);no leaf rehydration;459.6;3;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19439;adult;with petiole and rachis;469.13;502.3;445.5;2;;;;2003-08-20 00:00:00.0;Preaggregated data obtained from single record. ;;E4   - Alpine and subalpine grasslands;NORWAY;32;604700;Hessdalen;6958700
Valeriana dioica;actual measurement;leaf rehydration;199;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;34884;adult;without petiole and rachis;199;;;2;;;;1996-08-08 00:00:00.0;;;;UNITED KINGDOM;;;Maltby Lower Comon;
Valeriana dioica;actual measurement;leaf rehydration;147;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;34884;adult;without petiole and rachis;147;;;2;;;;1996-08-28 00:00:00.0;;;;UNITED KINGDOM;;;Monsal Dale;
Valeriana dioica;actual measurement;leaf rehydration;160;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;34884;adult;without petiole and rachis;160;;;2;;;;1996-07-08 00:00:00.0;;;;UNITED KINGDOM;;;Warsop Vale;
Valeriana officinalis;actual measurement;leaf rehydration;142;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;34832;adult;without petiole and rachis;142;;;2;;;;1996-06-18 00:00:00.0;;;;UNITED KINGDOM;;;Monsal Dale;
Valeriana officinalis;actual measurement;leaf rehydration;138;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;34832;adult;without petiole and rachis;138;;;2;;;;1996-08-29 00:00:00.0;;;;UNITED KINGDOM;;;Tideswell Dale;
Valeriana pratensis;actual measurement (following LEDA data standards);no leaf rehydration;146.52;10;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;34760;adult;with petiole and rachis;139.57;169.19;79.46;2;;;0;2005-05-21 00:00:00.0;Preaggregated data obtained from single record. ;;E5.4 - Moist or wet tall-herb and fern fringes and meadows;GERMANY;32;389290;P 504 NSG Kapellengrien, upper Rhine, Bad Bellingen - Rheinweiler (Baden-W?emberg);5284787
Valeriana tripteris;actual measurement (following LEDA data standards);no leaf rehydration;150.52;7;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;34810;adult;with petiole and rachis;144.58;157.66;118.84;2;;;0;2004-07-09 00:00:00.0;Preaggregated data obtained from single record. ;;H3.2 - Basic and ultra-basic inland cliffs;GERMANY;32;426823;P 368 Höllental, Hirschsprung, Black forest;5309802
Valeriana tripteris;actual measurement (following LEDA data standards);no leaf rehydration;151.79;7;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;34810;adult;without petiole and rachis;144.75;155.53;123.21;2;;;0;2004-07-09 00:00:00.0;Preaggregated data obtained from single record. ;;H3.2 - Basic and ultra-basic inland cliffs;GERMANY;32;426823;P 368 Höllental, Hirschsprung, Black forest;5309802
